TimeStamp,GantryFrom,GantryTo,VehicleType,Speed,Volume
2025/1/30 08:25,03F2066S,03F2079S,42,28,1
2025/1/30 08:25,03F2079S,03F2100S,31,21,245
2025/1/30 08:25,03F2079S,03F2100S,32,21,39
2025/1/30 08:25,03F2079S,03F2100S,41,25,3
2025/1/30 08:25,03F2079S,03F2100S,42,25,1
2025/1/30 08:25,03F2100S,03F2129S,31,32,282
2025/1/30 08:25,03F2100S,03F2129S,32,32,48
2025/1/30 08:25,03F2100S,03F2129S,41,32,5
2025/1/30 08:25,03F2129S,03F2152S,31,68,361
2025/1/30 08:25,03F2129S,03F2152S,32,68,74
2025/1/30 08:25,03F2129S,03F2152S,41,73,6
2025/1/30 08:25,03F2129S,03F2152S,42,75,1
2025/1/30 08:25,03F2152S,03F2194S,42,79,1
2025/1/30 08:25,03F2066S,03F2079S,31,25,257
2025/1/30 08:25,03F2066S,03F2079S,32,25,59
2025/1/30 08:25,03F2066S,03F2079S,41,28,5
2025/1/30 08:25,03F2066S,03F2079S,42,28,1
2025/1/30 08:25,03F2079S,03F2100S,31,21,245
2025/1/30 08:25,03F2079S,03F2100S,32,21,39
2025/1/30 08:25,03F2079S,03F2100S,41,25,3
2025/1/30 08:25,03F2079S,03F2100S,42,25,1
2025/1/30 08:25,03F2100S,03F2129S,31,32,282
2025/1/30 08:25,03F2100S,03F2129S,32,32,48
2025/1/30 08:25,03F2100S,03F2129S,41,32,5
2025/1/30 08:25,03F2129S,03F2152S,31,68,361
2025/1/30 08:25,03F2129S,03F2152S,32,68,74
2025/1/30 08:25,03F2129S,03F2152S,41,73,6
2025/1/30 08:25,03F2129S,03F2152S,42,75,1
2025/1/30 08:25,03F2152S,03F2194S,42,79,1
2025/1/30 08:30,03F2078N,03F2066N,42,75,1
2025/1/30 08:30,03F2066S,03F2079S,31,21,234
2025/1/30 08:30,03F2066S,03F2079S,32,21,56
2025/1/30 08:30,03F2066S,03F2079S,41,28,3
2025/1/30 08:30,03F2066S,03F2079S,42,32,3
2025/1/30 08:30,03F2079S,03F2100S,31,21,247
2025/1/30 08:30,03F2079S,03F2100S,32,21,52
2025/1/30 08:30,03F2079S,03F2100S,41,25,5
2025/1/30 08:30,03F2079S,03F2100S,42,25,1
2025/1/30 08:30,03F2100S,03F2129S,31,32,299
2025/1/30 08:30,03F2100S,03F2129S,32,34,44
2025/1/30 08:30,03F2100S,03F2129S,41,36,5
2025/1/30 08:30,03F2100S,03F2129S,42,39,1
2025/1/30 08:30,03F2129S,03F2152S,31,68,388
2025/1/30 08:30,03F2129S,03F2152S,32,68,72
2025/1/30 08:30,03F2129S,03F2152S,41,72,3
2025/1/30 08:30,03F2129S,03F2152S,42,75,1
2025/1/30 08:30,03F2078N,03F2066N,42,75,1
2025/1/30 08:30,03F2066S,03F2079S,31,21,234
2025/1/30 08:30,03F2066S,03F2079S,32,21,56
2025/1/30 08:30,03F2066S,03F2079S,41,28,3
2025/1/30 08:30,03F2066S,03F2079S,42,32,3
2025/1/30 08:30,03F2079S,03F2100S,31,21,247
2025/1/30 08:30,03F2079S,03F2100S,32,21,52
2025/1/30 08:30,03F2079S,03F2100S,41,25,5
2025/1/30 08:30,03F2079S,03F2100S,42,25,1
2025/1/30 08:30,03F2100S,03F2129S,31,32,299
2025/1/30 08:30,03F2100S,03F2129S,32,34,44
2025/1/30 08:30,03F2100S,03F2129S,41,36,5
2025/1/30 08:30,03F2100S,03F2129S,42,39,1
2025/1/30 08:30,03F2129S,03F2152S,31,68,388
2025/1/30 08:30,03F2129S,03F2152S,32,68,72
2025/1/30 08:30,03F2129S,03F2152S,41,72,3
2025/1/30 08:30,03F2129S,03F2152S,42,75,1
2025/1/30 08:35,03F2100N,03F2078N,42,79,1
2025/1/30 08:35,03F2066S,03F2079S,31,21,233
2025/1/30 08:35,03F2066S,03F2079S,32,21,53
2025/1/30 08:35,03F2066S,03F2079S,41,25,4
2025/1/30 08:35,03F2066S,03F2079S,42,30,2
2025/1/30 08:35,03F2079S,03F2100S,31,21,240
2025/1/30 08:35,03F2079S,03F2100S,32,21,51
2025/1/30 08:35,03F2079S,03F2100S,41,25,3
2025/1/30 08:35,03F2079S,03F2100S,42,25,3
2025/1/30 08:35,03F2100S,03F2129S,31,36,304
2025/1/30 08:35,03F2100S,03F2129S,32,36,57
2025/1/30 08:35,03F2100S,03F2129S,41,39,4
2025/1/30 08:35,03F2100S,03F2129S,42,39,1
2025/1/30 08:35,03F2129S,03F2152S,31,72,386
2025/1/30 08:35,03F2129S,03F2152S,32,72,75
2025/1/30 08:35,03F2129S,03F2152S,41,75,3
2025/1/30 08:35,03F2129S,03F2152S,42,75,1
2025/1/30 08:35,03F2100N,03F2078N,42,79,1
2025/1/30 08:35,03F2066S,03F2079S,31,21,233
2025/1/30 08:35,03F2066S,03F2079S,32,21,53
2025/1/30 08:35,03F2066S,03F2079S,41,25,4
2025/1/30 08:35,03F2066S,03F2079S,42,30,2
2025/1/30 08:35,03F2079S,03F2100S,31,21,240
2025/1/30 08:35,03F2079S,03F2100S,32,21,51
2025/1/30 08:35,03F2079S,03F2100S,41,25,3
2025/1/30 08:35,03F2079S,03F2100S,42,25,3
2025/1/30 08:35,03F2100S,03F2129S,31,36,304
2025/1/30 08:35,03F2100S,03F2129S,32,36,57
2025/1/30 08:35,03F2100S,03F2129S,41,39,4
2025/1/30 08:35,03F2100S,03F2129S,42,39,1
2025/1/30 08:35,03F2129S,03F2152S,31,72,386
2025/1/30 08:35,03F2129S,03F2152S,32,72,75
2025/1/30 08:35,03F2129S,03F2152S,41,75,3
2025/1/30 08:35,03F2129S,03F2152S,42,75,1
2025/1/30 08:40,03F2066S,03F2079S,31,25,259
2025/1/30 08:40,03F2066S,03F2079S,32,25,65
2025/1/30 08:40,03F2066S,03F2079S,42,36,1
2025/1/30 08:40,03F2079S,03F2100S,31,25,260
2025/1/30 08:40,03F2079S,03F2100S,32,25,64
2025/1/30 08:40,03F2079S,03F2100S,41,25,4
2025/1/30 08:40,03F2079S,03F2100S,42,25,3
2025/1/30 08:40,03F2100S,03F2129S,31,39,289
2025/1/30 08:40,03F2100S,03F2129S,32,39,65
2025/1/30 08:40,03F2100S,03F2129S,41,41,4
2025/1/30 08:40,03F2100S,03F2129S,42,39,3
2025/1/30 08:40,03F2129S,03F2152S,31,72,342
2025/1/30 08:40,03F2129S,03F2152S,32,73,72
2025/1/30 08:40,03F2129S,03F2152S,41,75,2
2025/1/30 08:40,03F2066S,03F2079S,31,25,259
2025/1/30 08:40,03F2066S,03F2079S,32,25,65
2025/1/30 08:40,03F2066S,03F2079S,42,36,1
2025/1/30 08:40,03F2079S,03F2100S,31,25,260
2025/1/30 08:40,03F2079S,03F2100S,32,25,64
2025/1/30 08:40,03F2079S,03F2100S,41,25,4
2025/1/30 08:40,03F2079S,03F2100S,42,25,3
2025/1/30 08:40,03F2100S,03F2129S,31,39,289
2025/1/30 08:40,03F2100S,03F2129S,32,39,65
2025/1/30 08:40,03F2100S,03F2129S,41,41,4
2025/1/30 08:40,03F2100S,03F2129S,42,39,3
2025/1/30 08:40,03F2129S,03F2152S,31,72,342
2025/1/30 08:40,03F2129S,03F2152S,32,73,72
2025/1/30 08:40,03F2129S,03F2152S,41,75,2
2025/1/30 08:45,03F2100N,03F2078N,42,64,1
2025/1/30 08:45,03F2066S,03F2079S,31,21,238
2025/1/30 08:45,03F2066S,03F2079S,32,21,59
2025/1/30 08:45,03F2066S,03F2079S,41,28,4
2025/1/30 08:45,03F2066S,03F2079S,42,27,4
2025/1/30 08:45,03F2066S,03F2079S,5,28,1
2025/1/30 08:45,03F2125N,03F2100N,42,75,1
2025/1/30 08:45,03F2079S,03F2100S,31,25,241
2025/1/30 08:45,03F2079S,03F2100S,32,25,63
2025/1/30 08:45,03F2079S,03F2100S,42,25,1
2025/1/30 08:45,03F2100S,03F2129S,31,43,295
2025/1/30 08:45,03F2100S,03F2129S,32,43,70
2025/1/30 08:45,03F2100S,03F2129S,41,43,3
2025/1/30 08:45,03F2100S,03F2129S,42,46,2
2025/1/30 08:45,03F2129S,03F2152S,31,75,348
2025/1/30 08:45,03F2129S,03F2152S,32,75,79
2025/1/30 08:45,03F2129S,03F2152S,41,75,4
2025/1/30 08:45,03F2129S,03F2152S,42,72,3
2025/1/30 08:45,03F2129S,03F2152S,5,75,1
2025/1/30 08:45,03F2152S,03F2194S,31,68,301
2025/1/30 08:45,03F2152S,03F2194S,32,68,67
2025/1/30 08:45,03F2152S,03F2194S,41,75,3
2025/1/30 08:45,03F2152S,03F2194S,42,61,1
2025/1/30 08:45,03F2100N,03F2078N,42,64,1
2025/1/30 08:45,03F2066S,03F2079S,31,21,238
2025/1/30 08:45,03F2066S,03F2079S,32,21,59
2025/1/30 08:45,03F2066S,03F2079S,41,28,4
2025/1/30 08:45,03F2066S,03F2079S,42,27,4
2025/1/30 08:45,03F2066S,03F2079S,5,28,1
2025/1/30 08:45,03F2125N,03F2100N,42,75,1
2025/1/30 08:45,03F2079S,03F2100S,31,25,241
2025/1/30 08:45,03F2079S,03F2100S,32,25,63
2025/1/30 08:45,03F2079S,03F2100S,42,25,1
2025/1/30 08:45,03F2100S,03F2129S,31,43,295
2025/1/30 08:45,03F2100S,03F2129S,32,43,70
2025/1/30 08:45,03F2100S,03F2129S,41,43,3
2025/1/30 08:45,03F2100S,03F2129S,42,46,2
2025/1/30 08:45,03F2129S,03F2152S,31,75,348
2025/1/30 08:45,03F2129S,03F2152S,32,75,79
2025/1/30 08:45,03F2129S,03F2152S,41,75,4
2025/1/30 08:45,03F2129S,03F2152S,42,72,3
2025/1/30 08:45,03F2129S,03F2152S,5,75,1
2025/1/30 08:45,03F2152S,03F2194S,31,68,301
2025/1/30 08:45,03F2152S,03F2194S,32,68,67
2025/1/30 08:45,03F2152S,03F2194S,41,75,3
2025/1/30 08:45,03F2152S,03F2194S,42,61,1
2025/1/30 08:50,03F2066S,03F2079S,31,28,291
2025/1/30 08:50,03F2066S,03F2079S,32,36,62
2025/1/30 08:50,03F2066S,03F2079S,42,39,2
2025/1/30 08:50,03F2066S,03F2079S,5,50,1
2025/1/30 08:50,03F2079S,03F2100S,31,28,283
2025/1/30 08:50,03F2079S,03F2100S,32,28,59
2025/1/30 08:50,03F2079S,03F2100S,41,34,4
2025/1/30 08:50,03F2079S,03F2100S,42,36,5
2025/1/30 08:50,03F2079S,03F2100S,5,36,1
2025/1/30 08:50,03F2100S,03F2129S,31,46,303
2025/1/30 08:50,03F2100S,03F2129S,32,46,71
2025/1/30 08:50,03F2100S,03F2129S,41,46,2
2025/1/30 08:50,03F2100S,03F2129S,42,50,1
2025/1/30 08:50,03F2129S,03F2152S,31,72,350
2025/1/30 08:50,03F2129S,03F2152S,32,70,82
2025/1/30 08:50,03F2129S,03F2152S,42,79,1
2025/1/30 08:50,03F2194N,03F2153N,5,79,1
2025/1/30 08:50,03F2152S,03F2194S,31,61,355
2025/1/30 08:50,03F2152S,03F2194S,32,57,71
2025/1/30 08:50,03F2152S,03F2194S,41,70,4
2025/1/30 08:50,03F2152S,03F2194S,42,63,2
2025/1/30 08:50,03F2152S,03F2194S,5,64,1
2025/1/30 08:50,03F2066S,03F2079S,31,28,291
2025/1/30 08:50,03F2066S,03F2079S,32,36,62
2025/1/30 08:50,03F2066S,03F2079S,42,39,2
2025/1/30 08:50,03F2066S,03F2079S,5,50,1
2025/1/30 08:50,03F2079S,03F2100S,31,28,283
2025/1/30 08:50,03F2079S,03F2100S,32,28,59
2025/1/30 08:50,03F2079S,03F2100S,41,34,4
2025/1/30 08:50,03F2079S,03F2100S,42,36,5
2025/1/30 08:50,03F2079S,03F2100S,5,36,1
2025/1/30 08:50,03F2100S,03F2129S,31,46,303
2025/1/30 08:50,03F2100S,03F2129S,32,46,71
2025/1/30 08:50,03F2100S,03F2129S,41,46,2
2025/1/30 08:50,03F2100S,03F2129S,42,50,1
2025/1/30 08:50,03F2129S,03F2152S,31,72,350
2025/1/30 08:50,03F2129S,03F2152S,32,70,82
2025/1/30 08:50,03F2129S,03F2152S,42,79,1
2025/1/30 08:50,03F2194N,03F2153N,5,79,1
2025/1/30 08:50,03F2152S,03F2194S,31,61,355
2025/1/30 08:50,03F2152S,03F2194S,32,57,71
2025/1/30 08:50,03F2152S,03F2194S,41,70,4
2025/1/30 08:50,03F2152S,03F2194S,42,63,2
2025/1/30 08:50,03F2152S,03F2194S,5,64,1
2025/1/30 08:55,03F2100N,03F2078N,5,72,1
2025/1/30 08:55,03F2066S,03F2079S,31,28,280
2025/1/30 08:55,03F2066S,03F2079S,32,28,49
2025/1/30 08:55,03F2066S,03F2079S,41,43,3
2025/1/30 08:55,03F2066S,03F2079S,42,36,1
2025/1/30 08:55,03F2079S,03F2100S,31,32,290
2025/1/30 08:55,03F2079S,03F2100S,32,32,57
2025/1/30 08:55,03F2079S,03F2100S,41,34,2
2025/1/30 08:55,03F2079S,03F2100S,5,32,1
2025/1/30 08:55,03F2100S,03F2129S,31,46,283
2025/1/30 08:55,03F2100S,03F2129S,32,46,69
2025/1/30 08:55,03F2100S,03F2129S,41,50,3
2025/1/30 08:55,03F2100S,03F2129S,42,50,2
2025/1/30 08:55,03F2100S,03F2129S,5,50,1
2025/1/30 08:55,03F2129S,03F2152S,31,68,336
2025/1/30 08:55,03F2129S,03F2152S,32,68,91
2025/1/30 08:55,03F2129S,03F2152S,41,72,1
2025/1/30 08:55,03F2129S,03F2152S,42,75,4
2025/1/30 08:55,03F2129S,03F2152S,5,64,1
2025/1/30 08:55,03F2152S,03F2194S,31,54,329
2025/1/30 08:55,03F2152S,03F2194S,32,54,87
2025/1/30 08:55,03F2152S,03F2194S,42,64,2
2025/1/30 08:55,03F2100N,03F2078N,5,72,1
2025/1/30 08:55,03F2066S,03F2079S,31,28,280
2025/1/30 08:55,03F2066S,03F2079S,32,28,49
2025/1/30 08:55,03F2066S,03F2079S,41,43,3
2025/1/30 08:55,03F2066S,03F2079S,42,36,1
2025/1/30 08:55,03F2079S,03F2100S,31,32,290
2025/1/30 08:55,03F2079S,03F2100S,32,32,57
2025/1/30 08:55,03F2079S,03F2100S,41,34,2
2025/1/30 08:55,03F2079S,03F2100S,5,32,1
2025/1/30 08:55,03F2100S,03F2129S,31,46,283
2025/1/30 08:55,03F2100S,03F2129S,32,46,69
2025/1/30 08:55,03F2100S,03F2129S,41,50,3
2025/1/30 08:55,03F2100S,03F2129S,42,50,2
2025/1/30 08:55,03F2100S,03F2129S,5,50,1
2025/1/30 08:55,03F2129S,03F2152S,31,68,336
2025/1/30 08:55,03F2129S,03F2152S,32,68,91
2025/1/30 08:55,03F2129S,03F2152S,41,72,1
2025/1/30 08:55,03F2129S,03F2152S,42,75,4
2025/1/30 08:55,03F2129S,03F2152S,5,64,1
2025/1/30 08:55,03F2152S,03F2194S,31,54,329
2025/1/30 08:55,03F2152S,03F2194S,32,54,87
2025/1/30 08:55,03F2152S,03F2194S,42,64,2
2025/1/30 09:00,03F2078N,03F2066N,5,77,2
2025/1/30 09:00,03F2100N,03F2078N,5,79,1
2025/1/30 09:00,03F2066S,03F2079S,31,39,292
2025/1/30 09:00,03F2066S,03F2079S,32,39,68
2025/1/30 09:00,03F2066S,03F2079S,41,50,4
2025/1/30 09:00,03F2066S,03F2079S,42,63,2
2025/1/30 09:00,03F2079S,03F2100S,31,32,257
2025/1/30 09:00,03F2079S,03F2100S,32,32,60
2025/1/30 09:00,03F2079S,03F2100S,41,32,2
2025/1/30 09:00,03F2079S,03F2100S,42,36,1
2025/1/30 09:00,03F2100S,03F2129S,31,43,305
2025/1/30 09:00,03F2100S,03F2129S,32,43,62
2025/1/30 09:00,03F2100S,03F2129S,41,46,4
2025/1/30 09:00,03F2100S,03F2129S,5,43,1
2025/1/30 09:00,03F2129S,03F2152S,31,72,334
2025/1/30 09:00,03F2129S,03F2152S,32,72,80
2025/1/30 09:00,03F2129S,03F2152S,41,77,2
2025/1/30 09:00,03F2152S,03F2194S,31,50,292
2025/1/30 09:00,03F2152S,03F2194S,32,50,78
2025/1/30 09:00,03F2152S,03F2194S,41,54,1
2025/1/30 09:00,03F2152S,03F2194S,42,57,3
2025/1/30 09:00,03F2152S,03F2194S,5,57,1
2025/1/30 09:00,03F2078N,03F2066N,5,77,2
2025/1/30 09:00,03F2100N,03F2078N,5,79,1
2025/1/30 09:00,03F2066S,03F2079S,31,39,292
2025/1/30 09:00,03F2066S,03F2079S,32,39,68
2025/1/30 09:00,03F2066S,03F2079S,41,50,4
2025/1/30 09:00,03F2066S,03F2079S,42,63,2
2025/1/30 09:00,03F2079S,03F2100S,31,32,257
2025/1/30 09:00,03F2079S,03F2100S,32,32,60
2025/1/30 09:00,03F2079S,03F2100S,41,32,2
2025/1/30 09:00,03F2079S,03F2100S,42,36,1
2025/1/30 09:00,03F2100S,03F2129S,31,43,305
2025/1/30 09:00,03F2100S,03F2129S,32,43,62
2025/1/30 09:00,03F2100S,03F2129S,41,46,4
2025/1/30 09:00,03F2100S,03F2129S,5,43,1
2025/1/30 09:00,03F2129S,03F2152S,31,72,334
2025/1/30 09:00,03F2129S,03F2152S,32,72,80
2025/1/30 09:00,03F2129S,03F2152S,41,77,2
2025/1/30 09:00,03F2152S,03F2194S,31,50,292
2025/1/30 09:00,03F2152S,03F2194S,32,50,78
2025/1/30 09:00,03F2152S,03F2194S,41,54,1
2025/1/30 09:00,03F2152S,03F2194S,42,57,3
2025/1/30 09:00,03F2152S,03F2194S,5,57,1
2025/1/30 09:05,03F2066S,03F2079S,31,43,257
2025/1/30 09:05,03F2066S,03F2079S,32,39,63
2025/1/30 09:05,03F2066S,03F2079S,41,46,4
2025/1/30 09:05,03F2066S,03F2079S,42,46,1
2025/1/30 09:05,03F2079S,03F2100S,31,25,252
2025/1/30 09:05,03F2079S,03F2100S,32,28,57
2025/1/30 09:05,03F2079S,03F2100S,41,28,4
2025/1/30 09:05,03F2079S,03F2100S,42,28,3
2025/1/30 09:05,03F2100S,03F2129S,31,43,308
2025/1/30 09:05,03F2100S,03F2129S,32,43,77
2025/1/30 09:05,03F2100S,03F2129S,41,46,4
2025/1/30 09:05,03F2100S,03F2129S,42,46,2
2025/1/30 09:05,03F2129S,03F2152S,31,75,351
2025/1/30 09:05,03F2129S,03F2152S,32,72,79
2025/1/30 09:05,03F2129S,03F2152S,41,73,2
2025/1/30 09:05,03F2152S,03F2194S,31,43,331
2025/1/30 09:05,03F2152S,03F2194S,32,43,85
2025/1/30 09:05,03F2152S,03F2194S,41,50,2
2025/1/30 09:05,03F2152S,03F2194S,5,50,1
2025/1/30 09:05,03F2066S,03F2079S,31,43,257
2025/1/30 09:05,03F2066S,03F2079S,32,39,63
2025/1/30 09:05,03F2066S,03F2079S,41,46,4
2025/1/30 09:05,03F2066S,03F2079S,42,46,1
2025/1/30 09:05,03F2079S,03F2100S,31,25,252
2025/1/30 09:05,03F2079S,03F2100S,32,28,57
2025/1/30 09:05,03F2079S,03F2100S,41,28,4
2025/1/30 09:05,03F2079S,03F2100S,42,28,3
2025/1/30 09:05,03F2100S,03F2129S,31,43,308
2025/1/30 09:05,03F2100S,03F2129S,32,43,77
2025/1/30 09:05,03F2100S,03F2129S,41,46,4
2025/1/30 09:05,03F2100S,03F2129S,42,46,2
2025/1/30 09:05,03F2129S,03F2152S,31,75,351
2025/1/30 09:05,03F2129S,03F2152S,32,72,79
2025/1/30 09:05,03F2129S,03F2152S,41,73,2
2025/1/30 09:05,03F2152S,03F2194S,31,43,331
2025/1/30 09:05,03F2152S,03F2194S,32,43,85
2025/1/30 09:05,03F2152S,03F2194S,41,50,2
2025/1/30 09:05,03F2152S,03F2194S,5,50,1
2025/1/30 09:10,03F2066S,03F2079S,31,46,225
2025/1/30 09:10,03F2066S,03F2079S,32,52,68
2025/1/30 09:10,03F2066S,03F2079S,41,63,4
2025/1/30 09:10,03F2066S,03F2079S,42,72,1
2025/1/30 09:10,03F2079S,03F2100S,31,25,266
2025/1/30 09:10,03F2079S,03F2100S,32,25,61
2025/1/30 09:10,03F2079S,03F2100S,41,25,3
2025/1/30 09:10,03F2079S,03F2100S,42,25,1
2025/1/30 09:10,03F2100S,03F2129S,31,46,315
2025/1/30 09:10,03F2100S,03F2129S,32,46,70
2025/1/30 09:10,03F2100S,03F2129S,41,46,5
2025/1/30 09:10,03F2100S,03F2129S,42,50,3
2025/1/30 09:10,03F2129S,03F2152S,31,72,371
2025/1/30 09:10,03F2129S,03F2152S,32,75,82
2025/1/30 09:10,03F2129S,03F2152S,41,79,4
2025/1/30 09:10,03F2152S,03F2194S,31,39,270
2025/1/30 09:10,03F2152S,03F2194S,32,39,68
2025/1/30 09:10,03F2152S,03F2194S,41,43,2
2025/1/30 09:10,03F2152S,03F2194S,42,46,1
2025/1/30 09:10,03F2066S,03F2079S,31,46,225
2025/1/30 09:10,03F2066S,03F2079S,32,52,68
2025/1/30 09:10,03F2066S,03F2079S,41,63,4
2025/1/30 09:10,03F2066S,03F2079S,42,72,1
2025/1/30 09:10,03F2079S,03F2100S,31,25,266
2025/1/30 09:10,03F2079S,03F2100S,32,25,61
2025/1/30 09:10,03F2079S,03F2100S,41,25,3
2025/1/30 09:10,03F2079S,03F2100S,42,25,1
2025/1/30 09:10,03F2100S,03F2129S,31,46,315
2025/1/30 09:10,03F2100S,03F2129S,32,46,70
2025/1/30 09:10,03F2100S,03F2129S,41,46,5
2025/1/30 09:10,03F2100S,03F2129S,42,50,3
2025/1/30 09:10,03F2129S,03F2152S,31,72,371
2025/1/30 09:10,03F2129S,03F2152S,32,75,82
2025/1/30 09:10,03F2129S,03F2152S,41,79,4
2025/1/30 09:10,03F2152S,03F2194S,31,39,270
2025/1/30 09:10,03F2152S,03F2194S,32,39,68
2025/1/30 09:10,03F2152S,03F2194S,41,43,2
2025/1/30 09:10,03F2152S,03F2194S,42,46,1
2025/1/30 09:15,03F2066S,03F2079S,31,79,244
2025/1/30 09:15,03F2066S,03F2079S,41,79,4
2025/1/30 09:15,03F2066S,03F2079S,42,75,2
2025/1/30 09:15,03F2066S,03F2079S,5,68,1
2025/1/30 09:15,03F2079S,03F2100S,31,32,254
2025/1/30 09:15,03F2079S,03F2100S,32,28,74
2025/1/30 09:15,03F2079S,03F2100S,41,28,5
2025/1/30 09:15,03F2079S,03F2100S,42,34,2
2025/1/30 09:15,03F2100S,03F2129S,31,54,296
2025/1/30 09:15,03F2100S,03F2129S,32,54,85
2025/1/30 09:15,03F2100S,03F2129S,41,50,4
2025/1/30 09:15,03F2100S,03F2129S,42,50,1
2025/1/30 09:15,03F2129S,03F2152S,31,79,330
2025/1/30 09:15,03F2129S,03F2152S,32,75,85
2025/1/30 09:15,03F2129S,03F2152S,42,75,1
2025/1/30 09:15,03F2152S,03F2194S,31,32,232
2025/1/30 09:15,03F2152S,03F2194S,32,32,47
2025/1/30 09:15,03F2152S,03F2194S,41,43,1
2025/1/30 09:15,03F2152S,03F2194S,42,36,2
2025/1/30 09:15,03F2066S,03F2079S,31,79,244
2025/1/30 09:15,03F2066S,03F2079S,41,79,4
2025/1/30 09:15,03F2066S,03F2079S,42,75,2
2025/1/30 09:15,03F2066S,03F2079S,5,68,1
2025/1/30 09:15,03F2079S,03F2100S,31,32,254
2025/1/30 09:15,03F2079S,03F2100S,32,28,74
2025/1/30 09:15,03F2079S,03F2100S,41,28,5
2025/1/30 09:15,03F2079S,03F2100S,42,34,2
2025/1/30 09:15,03F2100S,03F2129S,31,54,296
2025/1/30 09:15,03F2100S,03F2129S,32,54,85
2025/1/30 09:15,03F2100S,03F2129S,41,50,4
2025/1/30 09:15,03F2100S,03F2129S,42,50,1
2025/1/30 09:15,03F2129S,03F2152S,31,79,330
2025/1/30 09:15,03F2129S,03F2152S,32,75,85
2025/1/30 09:15,03F2129S,03F2152S,42,75,1
2025/1/30 09:15,03F2152S,03F2194S,31,32,232
2025/1/30 09:15,03F2152S,03F2194S,32,32,47
2025/1/30 09:15,03F2152S,03F2194S,41,43,1
2025/1/30 09:15,03F2152S,03F2194S,42,36,2
2025/1/30 09:20,03F2125N,03F2100N,5,79,1
2025/1/30 09:20,03F2079S,03F2100S,31,32,276
2025/1/30 09:20,03F2079S,03F2100S,32,32,52
2025/1/30 09:20,03F2079S,03F2100S,41,32,6
2025/1/30 09:20,03F2079S,03F2100S,5,32,1
2025/1/30 09:20,03F2100S,03F2129S,31,57,326
2025/1/30 09:20,03F2100S,03F2129S,32,54,67
2025/1/30 09:20,03F2100S,03F2129S,41,57,3
2025/1/30 09:20,03F2100S,03F2129S,42,54,1
2025/1/30 09:20,03F2100S,03F2129S,5,61,1
2025/1/30 09:20,03F2152S,03F2194S,31,25,319
2025/1/30 09:20,03F2152S,03F2194S,32,25,69
2025/1/30 09:20,03F2152S,03F2194S,41,28,5
2025/1/30 09:20,03F2125N,03F2100N,5,79,1
2025/1/30 09:20,03F2079S,03F2100S,31,32,276
2025/1/30 09:20,03F2079S,03F2100S,32,32,52
2025/1/30 09:20,03F2079S,03F2100S,41,32,6
2025/1/30 09:20,03F2079S,03F2100S,5,32,1
2025/1/30 09:20,03F2100S,03F2129S,31,57,326
2025/1/30 09:20,03F2100S,03F2129S,32,54,67
2025/1/30 09:20,03F2100S,03F2129S,41,57,3
2025/1/30 09:20,03F2100S,03F2129S,42,54,1
2025/1/30 09:20,03F2100S,03F2129S,5,61,1
2025/1/30 09:20,03F2152S,03F2194S,31,25,319
2025/1/30 09:20,03F2152S,03F2194S,32,25,69
2025/1/30 09:20,03F2152S,03F2194S,41,28,5
2025/1/30 09:25,03F2078N,03F2066N,5,79,1
2025/1/30 09:25,03F2100N,03F2078N,5,79,1
2025/1/30 09:25,03F2079S,03F2100S,31,32,268
2025/1/30 09:25,03F2079S,03F2100S,32,36,48
2025/1/30 09:25,03F2079S,03F2100S,41,32,1
2025/1/30 09:25,03F2100S,03F2129S,31,68,321
2025/1/30 09:25,03F2100S,03F2129S,32,68,60
2025/1/30 09:25,03F2100S,03F2129S,41,64,6
2025/1/30 09:25,03F2129S,03F2152S,5,79,1
2025/1/30 09:25,03F2152S,03F2194S,31,25,342
2025/1/30 09:25,03F2152S,03F2194S,32,25,90
2025/1/30 09:25,03F2152S,03F2194S,41,25,2
2025/1/30 09:25,03F2152S,03F2194S,42,25,1
2025/1/30 09:25,03F2078N,03F2066N,5,79,1
2025/1/30 09:25,03F2100N,03F2078N,5,79,1
2025/1/30 09:25,03F2079S,03F2100S,31,32,268
2025/1/30 09:25,03F2079S,03F2100S,32,36,48
2025/1/30 09:25,03F2079S,03F2100S,41,32,1
2025/1/30 09:25,03F2100S,03F2129S,31,68,321
2025/1/30 09:25,03F2100S,03F2129S,32,68,60
2025/1/30 09:25,03F2100S,03F2129S,41,64,6
2025/1/30 09:25,03F2129S,03F2152S,5,79,1
2025/1/30 09:25,03F2152S,03F2194S,31,25,342
2025/1/30 09:25,03F2152S,03F2194S,32,25,90
2025/1/30 09:25,03F2152S,03F2194S,41,25,2
2025/1/30 09:25,03F2152S,03F2194S,42,25,1
2025/1/30 09:30,03F2078N,03F2066N,42,75,1
2025/1/30 09:30,03F2079S,03F2100S,31,39,280
2025/1/30 09:30,03F2079S,03F2100S,32,39,71
2025/1/30 09:30,03F2079S,03F2100S,41,39,3
2025/1/30 09:30,03F2100S,03F2129S,31,64,281
2025/1/30 09:30,03F2100S,03F2129S,32,64,62
2025/1/30 09:30,03F2100S,03F2129S,41,57,3
2025/1/30 09:30,03F2129S,03F2152S,31,72,249
2025/1/30 09:30,03F2129S,03F2152S,32,72,58
2025/1/30 09:30,03F2152S,03F2194S,31,25,314
2025/1/30 09:30,03F2152S,03F2194S,32,21,70
2025/1/30 09:30,03F2152S,03F2194S,41,28,1
